date,hour,time,purchase bid,sell bid,mcv,fsv,mcp,Weighted MCP (Rs/MWh)
19-03-2021,22,21:15 - 21:30,11798.9,8589.5,8428.74,8428.74,6666.48,6666.48
19-03-2021,22,21:30 - 21:45,11421.8,8604.3,8443.01,8443.01,6050.27,6050.27
19-03-2021,22,21:45 - 22:00,11171.7,8705.3,8468.88,8468.88,5899.23,5899.23
19-03-2021,23,22:00 - 22:15,11262.4,8076.5,7915.73,7915.73,6645.08,6645.08
19-03-2021,23,22:15 - 22:30,10976,7441.6,7281.13,7281.13,7000.31,7000.31
19-03-2021,23,22:30 - 22:45,10901.1,7325.5,7164.24,7164.24,6081.94,6081.94
19-03-2021,23,22:45 - 23:00,11154.5,7338.6,7177.96,7177.96,6800.38,6800.38
19-03-2021,24,23:00 - 23:15,11292.9,7405.3,7244.66,7244.66,6800.89,6800.89
19-03-2021,24,23:15 - 23:30,10935.5,7499.6,7320.4,7320.4,6050.4,6050.4
19-03-2021,24,23:30 - 23:45,10792,7724.9,7433.6,7433.6,5649.56,5649.56
19-03-2021,24,23:45 - 24:00,10896.3,7741.6,7542.5,7542.5,5999.73,5999.73
20-03-2021,1,00:00 - 00:15,11481,7740.3,7591.8,7591.8,5750.74,5750.74
20-03-2021,1,00:15 - 00:30,11750.5,8062,7914.5,7914.5,5750.69,5750.69
20-03-2021,1,00:30 - 00:45,11708.1,8565.5,8333.8,8333.8,5250.31,5250.31
20-03-2021,1,00:45 - 01:00,11746.9,8826.2,8528.54,8583.3,4999.82,4999.82
20-03-2021,2,01:00 - 01:15,11603.7,9069.7,8386.8,8480.5,4863.1,4863.1
20-03-2021,2,01:15 - 01:30,11532.4,9324.7,8358.6,8452.3,4809.82,4809.82
20-03-2021,2,01:30 - 01:45,11281.2,9584.3,8272.2,8365.9,4322.56,4322.56
20-03-2021,2,01:45 - 02:00,11180.2,9814.4,8196.4,8290.1,4165.81,4165.81
20-03-2021,3,02:00 - 02:15,11289,10217,8306.6,8379.2,4165.95,4165.95
20-03-2021,3,02:15 - 02:30,11306.6,10293,8284.4,8378.1,4165.79,4165.79
20-03-2021,3,02:30 - 02:45,11257.4,10438.7,8275.4,8369.1,4165.54,4165.54
20-03-2021,3,02:45 - 03:00,11193.3,10328.8,8211.9,8305.6,4165.62,4165.62
20-03-2021,4,03:00 - 03:15,11529.4,10589.7,7971.2,8060.6,4021.49,4021.49
20-03-2021,4,03:15 - 03:30,11664.8,10934.7,8205.7,8270.8,3627.85,3627.85
20-03-2021,4,03:30 - 03:45,11721.1,10984.2,8222.2,8307.9,3627.69,3627.69
20-03-2021,4,03:45 - 04:00,11728.9,11136.5,8269.6,8358.9,3601,3601
20-03-2021,5,04:00 - 04:15,11835.6,11186.6,8374.7,8463.1,3469.93,3469.93
20-03-2021,5,04:15 - 04:30,11868.6,10603.1,8205.2,8297.9,4021.36,4021.36
20-03-2021,5,04:30 - 04:45,11830.1,10625.5,8370,8460.5,4021.66,4021.66
20-03-2021,5,04:45 - 05:00,11681.2,10233.6,8178.9,8270.4,4119.44,4119.44
20-03-2021,6,05:00 - 05:15,11920.3,10085,8654.7,8745.7,4165.6,4165.6
20-03-2021,6,05:15 - 05:30,12802.9,9956.6,9261.3,9337.9,4549.77,4549.77
20-03-2021,6,05:30 - 05:45,13314.2,10195.3,9563.6,9576.6,4930.01,4930.01
20-03-2021,6,05:45 - 06:00,14007.2,10388,9772.9,9772.5,4999.04,4999.04
20-03-2021,7,06:00 - 06:15,14968.1,10623.3,10340.9,10340.9,5500.53,5500.53
20-03-2021,7,06:15 - 06:30,16190.1,11244.2,11061.8,10972.7,5750.5,5750.5
20-03-2021,7,06:30 - 06:45,15799.9,11982.9,11432.3,11427.4,4700.6,4700.6
20-03-2021,7,06:45 - 07:00,16096,12235.8,11999.1,11621.1,5500.07,5500.07
20-03-2021,8,07:00 - 07:15,16274.1,12624.7,12388,11908.48,5034.05,5034.05
20-03-2021,8,07:15 - 07:30,16477.5,12812.1,12575.4,12112.5,5250.51,5250.51
20-03-2021,8,07:30 - 07:45,16305.5,12746.6,12509.9,12362.7,5000.92,5000.92
20-03-2021,8,07:45 - 08:00,15925.7,12748.9,12213.4,12191.9,4999.01,4999.01
20-03-2021,9,08:00 - 08:15,14644.6,12970.2,11163.7,11278.12,4165.16,4165.16
20-03-2021,9,08:15 - 08:30,14681.1,12406,11215.5,11197.2,4399.37,4399.37
20-03-2021,9,08:30 - 08:45,14617.4,11772.4,10984.4,10961.4,4834.6,4834.6
20-03-2021,9,08:45 - 09:00,14113.6,11035.4,10658,10735,4999.7,4999.7
20-03-2021,10,09:00 - 09:15,13137,9974.3,9552.2,9638,4999.39,4999.39
20-03-2021,10,09:15 - 09:30,13120.7,9112.7,9070.2,9079.3,6000.87,6000.87
20-03-2021,10,09:30 - 09:45,12504.8,8671.7,8629.2,8636.7,6000.77,6000.77
20-03-2021,10,09:45 - 10:00,12360.6,8739.2,8696.7,8704.2,6000.36,6000.36
20-03-2021,11,10:00 - 10:15,11892.8,8284.3,8241.8,8249.3,6000.45,6000.45
20-03-2021,11,10:15 - 10:30,11308.1,8319.7,7961.2,8052.2,4999.61,4999.61
20-03-2021,11,10:30 - 10:45,11373.6,8251.7,8010,8046.9,5000.47,5000.47
20-03-2021,11,10:45 - 11:00,11504.9,8265.3,7956.6,8023.6,4999.78,4999.78
20-03-2021,12,11:00 - 11:15,11895.7,8068.7,8016.2,8016.2,6000.04,6000.04
20-03-2021,12,11:15 - 11:30,12058.4,8252.1,8198.4,8199.6,6000.09,6000.09
20-03-2021,12,11:30 - 11:45,12050.1,8367.3,8227.1,8314.8,5789.85,5789.85
20-03-2021,12,11:45 - 12:00,12135.3,8565.8,8332.9,8402.8,5250.33,5250.33
20-03-2021,13,12:00 - 12:15,12435.6,9225,8356.3,8447.3,4822.38,4822.38
20-03-2021,13,12:15 - 12:30,12677.5,9534.2,8561.7,8652.7,4818.24,4818.24
20-03-2021,13,12:30 - 12:45,12630.7,9700,8565.3,8643.4,4549.79,4549.79
20-03-2021,13,12:45 - 13:00,12345.6,10072.7,8510.7,8601.7,4165.73,4165.73
20-03-2021,14,13:00 - 13:15,12486.6,10232.6,8837.6,8909.1,4300.83,4300.83
20-03-2021,14,13:15 - 13:30,12549.9,10770.8,8963.2,9054.2,4165.46,4165.46
20-03-2021,14,13:30 - 13:45,12886.9,11040.6,9164.1,9255.1,4165.18,4165.18
20-03-2021,14,13:45 - 14:00,13204.4,11452.5,9624.5,9715.5,4165.26,4165.26
20-03-2021,15,14:00 - 14:15,13755.8,11413.1,9986.5,10077.5,4165.73,4165.73
20-03-2021,15,14:15 - 14:30,14140,11698.3,10171.3,10262.3,4165.41,4165.41
20-03-2021,15,14:30 - 14:45,14329.1,11948.3,10463.7,10554.7,4165.48,4165.48
20-03-2021,15,14:45 - 15:00,14930.8,11955.5,10624.8,10715.8,4165.72,4165.72
20-03-2021,16,15:00 - 15:15,15124.3,11869.5,10689.8,10776.7,4165.86,4165.86
20-03-2021,16,15:15 - 15:30,15766.7,11781.6,11020.8,11109.2,4699.32,4699.32
20-03-2021,16,15:30 - 15:45,15693.3,10957.3,10933.8,10933.8,6000.09,6000.09
20-03-2021,16,15:45 - 16:00,16042.4,10457.9,10450.4,10450.4,7000.13,7000.13
20-03-2021,17,16:00 - 16:15,16218.7,9986.9,9986.9,9986.9,7500.47,7500.47
20-03-2021,17,16:15 - 16:30,16529.4,9899.8,9899.8,9899.8,7500.95,7500.95
20-03-2021,17,16:30 - 16:45,16177.4,9817.3,9817.3,9817.3,7700.86,7700.86
20-03-2021,17,16:45 - 17:00,16399.1,9751.4,9751.4,9751.4,8750.52,8750.52
20-03-2021,18,17:00 - 17:15,15150.5,10802.3,10786.3,10786.3,6000.77,6000.77
20-03-2021,18,17:15 - 17:30,14060.2,10353.3,10270.3,10337.3,5999.11,5999.11
20-03-2021,18,17:30 - 17:45,13669.6,9833.7,9817.7,9817.7,6000.68,6000.68
20-03-2021,18,17:45 - 18:00,13273.5,9320.5,9304.5,9304.5,6000.59,6000.59
20-03-2021,19,18:00 - 18:15,10916.2,8926.1,8322.3,8396.6,4999.01,4999.01
20-03-2021,19,18:15 - 18:30,10330.4,8041,7637.4,7711.7,4999.62,4999.62
20-03-2021,19,18:30 - 18:45,10706.7,7328.9,7292.9,7328.9,6000.8,6000.8
20-03-2021,19,18:45 - 19:00,10919.5,7562.8,7546.8,7546.8,6000.74,6000.74
20-03-2021,20,19:00 - 19:15,12082.1,7613.9,7613.9,7613.9,8990.4,8990.4
20-03-2021,20,19:15 - 19:30,12623.6,7630.3,7630.3,7630.3,8990.01,8990.01
20-03-2021,20,19:30 - 19:45,11663.7,8043.7,8043.7,8043.7,6000.92,6000.92
20-03-2021,20,19:45 - 20:00,11881.2,8287.1,8287.1,8287.1,6000.7,6000.7
20-03-2021,21,20:00 - 20:15,12015.8,7992.5,7992.5,7992.5,6999.03,6999.03
20-03-2021,21,20:15 - 20:30,12276.2,7951.5,7951.5,7951.5,6999.11,6999.11
20-03-2021,21,20:30 - 20:45,12218,7711.6,7711.6,7711.6,6999.33,6999.33
20-03-2021,21,20:45 - 21:00,11999.4,7697.8,7697.8,7697.8,6999.16,6999.16
20-03-2021,22,21:00 - 21:15,11954.1,7797.9,7797.9,7797.9,6999.04,6999.04
20-03-2021,22,21:15 - 21:30,12014,7644.3,7644.3,7644.3,6999.24,6999.24
20-03-2021,22,21:30 - 21:45,11558.6,7664.9,7664.9,7664.9,6416.5,6416.5
20-03-2021,22,21:45 - 22:00,11489,7715,7715,7715,6000.96,6000.96
20-03-2021,23,22:00 - 22:15,11513,7227.9,7227.9,7227.9,6559.17,6559.17
20-03-2021,23,22:15 - 22:30,11404.6,6932.9,6932.9,6932.9,6999.71,6999.71
20-03-2021,23,22:30 - 22:45,10833.8,6784.8,6784.8,6784.8,6500.24,6500.24
20-03-2021,23,22:45 - 23:00,10699.3,6788.7,6788.7,6788.7,6520.85,6520.85
20-03-2021,24,23:00 - 23:15,11146.1,6861.4,6861.4,6861.4,6950.63,6950.63
20-03-2021,24,23:15 - 23:30,10769.7,7032.7,7032.7,7032.7,6250.05,6250.05
20-03-2021,24,23:30 - 23:45,10816.5,6946.9,6946.9,6946.9,6316.25,6316.25
20-03-2021,24,23:45 - 24:00,10808.8,7205.5,7205.5,7205.5,6039.5,6039.5
21-03-2021,1,00:00 - 00:15,10424.2,9223.7,8335.3,8333,4322.4,4322.4
21-03-2021,1,00:15 - 00:30,10750.5,9365.3,8632.5,8630.2,4549.45,4549.45
21-03-2021,1,00:30 - 00:45,10605.6,9658,8525.5,8523.2,4217.77,4217.77
21-03-2021,1,00:45 - 01:00,10618.2,9992.7,8538.3,8536,4217.57,4217.57
21-03-2021,2,01:00 - 01:15,10620,10444.1,8541.8,8539.5,4129.5,4129.5
21-03-2021,2,01:15 - 01:30,10465,10688.4,8460.6,8458.3,3990.07,3990.07
21-03-2021,2,01:30 - 01:45,10438.2,10918.5,8604.6,8604.6,3500.18,3500.18
21-03-2021,2,01:45 - 02:00,10224,11304.5,8411.9,8409.6,3428.91,3428.91
21-03-2021,3,02:00 - 02:15,10150.4,11533.1,8383.9,8381.6,3469.38,3469.38
21-03-2021,3,02:15 - 02:30,9999,11753.9,8236.5,8234.2,3428.45,3428.45
21-03-2021,3,02:30 - 02:45,9860.9,11977.9,8119.9,8117.6,3398.08,3398.08
21-03-2021,3,02:45 - 03:00,9757.6,12096.9,8017,8014.7,3363.82,3363.82
21-03-2021,4,03:00 - 03:15,10117.8,12312.8,8379.8,8377.5,3398.25,3398.25
21-03-2021,4,03:15 - 03:30,10248.1,12581.8,8509.7,8507.4,3398.03,3398.03
21-03-2021,4,03:30 - 03:45,10205.1,12675.7,8466.4,8464.1,3374.91,3374.91
21-03-2021,4,03:45 - 04:00,10156.8,12643.7,8418.8,8416.5,3374.54,3374.54
21-03-2021,5,04:00 - 04:15,10373.6,12917.7,8629.6,8624.8,3363.2,3363.2
21-03-2021,5,04:15 - 04:30,10566.3,12742.7,8823.2,8818.4,3398.04,3398.04
21-03-2021,5,04:30 - 04:45,10617.1,12482.9,8877,8851.9,3398.74,3398.74
21-03-2021,5,04:45 - 05:00,10801.3,11973.9,9034.9,9001,3469.85,3469.85
21-03-2021,6,05:00 - 05:15,11251.1,12129.9,9447.9,9193.6,3700.76,3700.76
21-03-2021,6,05:15 - 05:30,11384.2,12113.9,9484.6,9325,3990.35,3990.35
21-03-2021,6,05:30 - 05:45,11641.8,12274,9735.8,9580.9,3990.98,3990.98
21-03-2021,6,05:45 - 06:00,12219.6,12455.2,10062.6,9955.7,4129.2,4129.2
21-03-2021,7,06:00 - 06:15,12803.3,12088.1,10805.6,10379,4489.75,4489.75
21-03-2021,7,06:15 - 06:30,14082.6,12771.2,11860.4,11532.4,4900.83,4900.83
21-03-2021,7,06:30 - 06:45,13804.5,13460.8,11635.6,11290.2,4217.54,4217.54
21-03-2021,7,06:45 - 07:00,14042.4,13898.9,11845.9,11580.5,4217.01,4217.01
21-03-2021,8,07:00 - 07:15,14133.1,14236,11927.5,11808.8,4000.2,4000.2
21-03-2021,8,07:15 - 07:30,14098.1,14267,11913.3,11990.8,4217.06,4217.06
21-03-2021,8,07:30 - 07:45,13471.7,14253.6,11580.6,11480.2,3999.56,3999.56
21-03-2021,8,07:45 - 08:00,13054.4,14071.6,11275.8,11181.9,3980.46,3980.46
21-03-2021,9,08:00 - 08:15,12351.8,15042.6,11158.6,10872.6,3299.63,3299.63
21-03-2021,9,08:15 - 08:30,12015.1,15633,11123.2,10672.1,3250.19,3250.19
21-03-2021,9,08:30 - 08:45,11218,15194.4,10366.7,10264.3,3134.03,3134.03
21-03-2021,9,08:45 - 09:00,10648.7,14475,9773.5,9671.1,3279.93,3279.93
21-03-2021,10,09:00 - 09:15,10050,13484.2,9081.7,9020.3,3363.02,3363.02
21-03-2021,10,09:15 - 09:30,10021.3,12525.9,9013.3,8940.6,3469.88,3469.88
21-03-2021,10,09:30 - 09:45,9346.9,12028.2,8343.2,8275.6,3442.96,3442.96
21-03-2021,10,09:45 - 10:00,9005.1,11647.2,7986.4,7923.5,3442.02,3442.02
21-03-2021,11,10:00 - 10:15,8692,11736.2,7397.9,7395.6,3279.15,3279.15
21-03-2021,11,10:15 - 10:30,8706.1,11770.1,7407.2,7404.9,3279.15,3279.15
21-03-2021,11,10:30 - 10:45,8714.5,11853.2,7505.5,7503.2,3279.24,3279.24
21-03-2021,11,10:45 - 11:00,8748.1,11948.7,7459.9,7459.9,3200.24,3200.24
21-03-2021,12,11:00 - 11:15,9052.5,11860.9,7742.7,7740.4,3279.85,3279.85
21-03-2021,12,11:15 - 11:30,8922.1,12251.4,7647.3,7645,3199.88,3199.88
21-03-2021,12,11:30 - 11:45,8751.6,12514.2,7474.3,7472,3182.94,3182.94
21-03-2021,12,11:45 - 12:00,8658.2,12707.7,7467.9,7467.9,3100.74,3100.74
21-03-2021,13,12:00 - 12:15,8715.8,13154.6,7432.8,7432.8,3100.64,3100.64
21-03-2021,13,12:15 - 12:30,8913.6,13654.5,7524.3,7522,3199.06,3199.06
21-03-2021,13,12:30 - 12:45,8945.4,13645.2,7578.3,7576,3199.37,3199.37
21-03-2021,13,12:45 - 13:00,8835.8,14002.4,7587.5,7585.2,3182.75,3182.75
21-03-2021,14,13:00 - 13:15,8390.9,14143.7,7250.5,7248.2,3134.35,3134.35
21-03-2021,14,13:15 - 13:30,8681.5,14669.9,7600.6,7598.3,3085.55,3085.55
21-03-2021,14,13:30 - 13:45,8602.2,15038.9,7646.3,7646.3,3010.22,3010.22
21-03-2021,14,13:45 - 14:00,8570.8,15486.8,7697.2,7694.9,2969.4,2969.4
21-03-2021,15,14:00 - 14:15,8780.9,15830.1,8043,8040.7,2868.65,2868.65
21-03-2021,15,14:15 - 14:30,8949.7,16019.7,8311.8,8309.5,2868.98,2868.98
21-03-2021,15,14:30 - 14:45,9282.6,15866.9,8544.7,8542.4,2868.84,2868.84
21-03-2021,15,14:45 - 15:00,9758.1,15827.8,8969.9,8969.9,2900.29,2900.29
21-03-2021,16,15:00 - 15:15,9635.8,15594,8835.7,8835.7,2900.49,2900.49
21-03-2021,16,15:15 - 15:30,10132.4,15621.9,9216.7,9214.4,2981.55,2981.55
21-03-2021,16,15:30 - 15:45,10423.7,15448.1,9381.3,9381.3,3010.59,3010.59
21-03-2021,16,15:45 - 16:00,10688.3,15294.7,9579.7,9577.4,3085.51,3085.51
21-03-2021,17,16:00 - 16:15,10797.1,15093.7,9628.5,9626.2,3134.05,3134.05
21-03-2021,17,16:15 - 16:30,11046.6,14753.3,9926.3,9924,3199.28,3199.28
21-03-2021,17,16:30 - 16:45,11224.3,14501.6,10194.8,10194.4,3200,3200
21-03-2021,17,16:45 - 17:00,11034.1,14361.8,10008.1,10005.8,3199.57,3199.57
21-03-2021,18,17:00 - 17:15,10490.7,14001,9476.1,9473.8,3182.44,3182.44
21-03-2021,18,17:15 - 17:30,10172.7,13837.3,9168.1,9165.8,3182.89,3182.89
21-03-2021,18,17:30 - 17:45,10065.7,13117.3,9058.5,9056.2,3199.97,3199.97
21-03-2021,18,17:45 - 18:00,9631.9,12618.7,8634.7,8632.4,3199.46,3199.46
21-03-2021,19,18:00 - 18:15,7773.7,11569.5,7272.6,7270.3,3134.92,3134.92
21-03-2021,19,18:15 - 18:30,7315.2,11081.2,6805.1,6802.8,3134.49,3134.49
21-03-2021,19,18:30 - 18:45,7331.7,10410.6,6767.6,6765.3,3363.13,3363.13
21-03-2021,19,18:45 - 19:00,7353.4,10106.1,6810.5,6808.2,3279.78,3279.78
21-03-2021,20,19:00 - 19:15,8279.6,10096.9,7502.6,7500.3,3469.05,3469.05
21-03-2021,20,19:15 - 19:30,9105.8,9825.8,7971.8,7969.5,4217.34,4217.34
21-03-2021,20,19:30 - 19:45,8530.5,10150.5,7704.5,7702.2,3598.52,3598.52
21-03-2021,20,19:45 - 20:00,8766.7,10167.9,7760.4,7760.4,3940.95,3940.95
21-03-2021,21,20:00 - 20:15,8997.8,10180.1,7928.9,7928.9,4101.59,4101.59
21-03-2021,21,20:15 - 20:30,9118.8,10175.5,7940.3,7938,4119.21,4119.21
21-03-2021,21,20:30 - 20:45,9144.9,10201.1,7991.4,7989.1,4099.38,4099.38
21-03-2021,21,20:45 - 21:00,9150.5,9749.6,7918.5,7916.2,4217.39,4217.39
21-03-2021,22,21:00 - 21:15,8929.9,9978.1,7715.3,7715.3,3750.42,3750.42
21-03-2021,22,21:15 - 21:30,9052.3,10227.2,7962.4,7962.4,3600.79,3600.79
21-03-2021,22,21:30 - 21:45,8793.4,10011.3,7746.5,7746.5,3600.3,3600.3
21-03-2021,22,21:45 - 22:00,8523.9,10186.3,7463.4,7461.1,3428.41,3428.41
21-03-2021,23,22:00 - 22:15,7956.6,9652.7,6231.6,6229.3,3279.55,3279.55
21-03-2021,23,22:15 - 22:30,7952,9463.7,6186.9,6184.6,3398.28,3398.28
21-03-2021,23,22:30 - 22:45,7926.9,9311.9,6041.7,6039.4,3428.18,3428.18
21-03-2021,23,22:45 - 23:00,7815.4,9509.3,5934.5,5932.2,3398.65,3398.65
21-03-2021,24,23:00 - 23:15,7959.7,9735.9,6030.2,6027.9,3379.9,3379.9
21-03-2021,24,23:15 - 23:30,7953.4,9819.2,6025.9,6023.6,3374.15,3374.15
21-03-2021,24,23:30 - 23:45,8128.7,9920.5,6217.6,6215.3,3374.61,3374.61
21-03-2021,24,23:45 - 24:00,8295.4,9930.8,6383.3,6381,3398.35,3398.35
22-03-2021,1,00:00 - 00:15,8765.9,9359.6,7127.6,7112.6,3400.72,3400.72
22-03-2021,1,00:15 - 00:30,8894.8,9677,7265.7,7261.4,3398.86,3398.86
22-03-2021,1,00:30 - 00:45,8926,10074.7,7296.8,7292.5,3379.79,3379.79
22-03-2021,1,00:45 - 01:00,8796.7,10283.6,7174.9,7170.6,3336.7,3336.7
22-03-2021,2,01:00 - 01:15,8730.8,10953.3,7162.1,7157.8,3279.2,3279.2
22-03-2021,2,01:15 - 01:30,8877.3,11496.6,7358.3,7354,3199.89,3199.89
22-03-2021,2,01:30 - 01:45,8796.8,11683.7,7279.6,7275.3,3199.13,3199.13
22-03-2021,2,01:45 - 02:00,8860.1,11944.7,7353.3,7341.7,3147.17,3147.17
22-03-2021,3,02:00 - 02:15,9328.3,12553,7812.7,7808.4,3199.52,3199.52
22-03-2021,3,02:15 - 02:30,9342.7,12731,7827.1,7822.8,3199.22,3199.22
22-03-2021,3,02:30 - 02:45,9261.4,12953,7748.8,7741.4,3165.47,3165.47
22-03-2021,3,02:45 - 03:00,9228,13073,7759.1,7752.7,3099.77,3099.77
22-03-2021,4,03:00 - 03:15,9177,13327.9,7708.5,7704.2,3085.94,3085.94
22-03-2021,4,03:15 - 03:30,9448,13419.9,7942.7,7931.5,3150.45,3150.45
22-03-2021,4,03:30 - 03:45,9378.7,13240.8,7909.9,7905.6,3085.87,3085.87
22-03-2021,4,03:45 - 04:00,9095.7,13304.8,7650.9,7646.6,3059.89,3059.89
22-03-2021,5,04:00 - 04:15,9324.2,13329.8,7877.1,7864.6,3059.98,3059.98
22-03-2021,5,04:15 - 04:30,9476.8,13087.8,8005.6,8001.3,3099.16,3099.16
22-03-2021,5,04:30 - 04:45,9961.1,12830.8,8443.3,8439,3199.8,3199.8
22-03-2021,5,04:45 - 05:00,9978.2,12578.1,8420.1,8415.8,3232.07,3232.07
22-03-2021,6,05:00 - 05:15,10146.6,12106,8722.5,8722.5,3286.06,3286.06
22-03-2021,6,05:15 - 05:30,10532.9,12042.3,9086.3,9086.3,3374.01,3374.01
22-03-2021,6,05:30 - 05:45,10877.8,12162.4,9429.2,9429.2,3398.37,3398.37
22-03-2021,6,05:45 - 06:00,11060.8,12221.3,9612.2,9598.2,3398.94,3398.94
22-03-2021,7,06:00 - 06:15,11594.9,12071.5,10076.2,9971.52,4000.99,4000.99
22-03-2021,7,06:15 - 06:30,12421.7,12223.1,10693.5,10450.22,4217.23,4217.23
22-03-2021,7,06:30 - 06:45,12966.9,12956.4,11298,10765.1,4217.18,4217.18
22-03-2021,7,06:45 - 07:00,13195.9,13284.1,11504.3,10901.1,4099.52,4099.52
22-03-2021,8,07:00 - 07:15,13365.9,13660.3,11672.5,11081.5,4047.54,4047.54
22-03-2021,8,07:15 - 07:30,13846.4,13613.5,12027.9,11551.4,4217.35,4217.35
22-03-2021,8,07:30 - 07:45,13612,13484,11832.3,11606.12,4217.26,4217.26
22-03-2021,8,07:45 - 08:00,13041.7,13347.7,11428.4,11285.3,4101.14,4101.14
22-03-2021,9,08:00 - 08:15,12112.6,13402.1,10880.1,10845.6,3398.9,3398.9
22-03-2021,9,08:15 - 08:30,11664.5,13710.7,10561.5,10527,3279.43,3279.43
22-03-2021,9,08:30 - 08:45,11052.4,13118.5,10053.3,10018.8,3279.54,3279.54
22-03-2021,9,08:45 - 09:00,10583.4,12390.5,9554.8,9520.3,3398.65,3398.65
22-03-2021,10,09:00 - 09:15,10113.2,11712.9,9031.2,8986.4,3469.5,3469.5
22-03-2021,10,09:15 - 09:30,9987.5,11031.3,8691,8630.3,3651.08,3651.08
22-03-2021,10,09:30 - 09:45,9792.1,10152.3,8090,8045.2,4047.61,4047.61
22-03-2021,10,09:45 - 10:00,9646.7,10047.6,7914.2,7860.2,4002.08,4002.08
22-03-2021,11,10:00 - 10:15,9625,10173.1,7999.1,7969.1,3750.71,3750.71
22-03-2021,11,10:15 - 10:30,9446,10139.2,7920.5,7890.5,3640.01,3640.01
22-03-2021,11,10:30 - 10:45,9588.9,10168.4,7907,7877,3700.56,3700.56
22-03-2021,11,10:45 - 11:00,9723.1,10205.8,7944.4,7914.4,3700.42,3700.42
22-03-2021,12,11:00 - 11:15,9904.3,10374,8167.6,8137.6,3500.82,3500.82
22-03-2021,12,11:15 - 11:30,10088.4,10672.4,8345.9,8345.9,3469.67,3469.67
22-03-2021,12,11:30 - 11:45,9986.4,10808.8,8442.8,8442.8,3469.58,3469.58
22-03-2021,12,11:45 - 12:00,9907.8,10943.7,8364.2,8364.2,3469.01,3469.01
22-03-2021,13,12:00 - 12:15,10022.5,11666.6,8509.3,8509.3,3372.7,3372.7
22-03-2021,13,12:15 - 12:30,10146.9,12116.4,8733.6,8733.6,3374.57,3374.57
22-03-2021,13,12:30 - 12:45,9640,12178.7,8346.5,8346.5,3286.58,3286.58
22-03-2021,13,12:45 - 13:00,9464.9,12361.1,8271.5,8271.5,3279.56,3279.56
22-03-2021,14,13:00 - 13:15,9091.7,13256.3,8013.3,8013.3,3143.03,3143.03
22-03-2021,14,13:15 - 13:30,9467.7,13964.6,8443.2,8443.2,3085.39,3085.39
22-03-2021,14,13:30 - 13:45,9632.6,14335.2,8613.1,8613.1,3065.03,3065.03
22-03-2021,14,13:45 - 14:00,9890.8,14643.1,8953.7,8953.7,2990.02,2990.02
22-03-2021,15,14:00 - 14:15,9881,14858.4,8954.2,8924.2,3000.15,3000.15
22-03-2021,15,14:15 - 14:30,10101.8,14953.9,9181,9173.5,2969.66,2969.66
22-03-2021,15,14:30 - 14:45,10581.3,14843.9,9566.3,9554.8,2950.87,2950.87
22-03-2021,15,14:45 - 15:00,11145.7,14619.4,9947.6,9940.1,3065.73,3065.73
22-03-2021,16,15:00 - 15:15,10829.2,14094.2,9510.3,9510.3,3085.91,3085.91
22-03-2021,16,15:15 - 15:30,11424.5,13945.3,10005.9,10013.7,3170.78,3170.78
22-03-2021,16,15:30 - 15:45,11546.3,13620.8,10117.8,10117.8,3192.67,3192.67
22-03-2021,16,15:45 - 16:00,11701.3,13473.4,10272.9,10272.9,3199.65,3199.65
22-03-2021,17,16:00 - 16:15,11947.6,13265.1,10333.4,10341.4,3199.84,3199.84
22-03-2021,17,16:15 - 16:30,12416.6,13047.7,10832.6,10847,3469.01,3469.01
22-03-2021,17,16:30 - 16:45,12900.9,12754.8,11074.8,11082.8,4047.73,4047.73
22-03-2021,17,16:45 - 17:00,13161.6,12743.5,11288.5,11296.5,4217.28,4217.28
22-03-2021,18,17:00 - 17:15,11779.4,12962.2,10458.1,10458.1,3428.99,3428.99
22-03-2021,18,17:15 - 17:30,11556.3,12983.1,10240.8,10243.39,3400.63,3400.63
22-03-2021,18,17:30 - 17:45,11500.1,12752.3,10179.6,10179.6,3428.95,3428.95
22-03-2021,18,17:45 - 18:00,11391.2,12813.9,10073.7,10073.7,3428.34,3428.34
22-03-2021,19,18:00 - 18:15,9405.6,11897.9,8658.2,8658.2,3286.24,3286.24
22-03-2021,19,18:15 - 18:30,9483.2,11133.6,8666,8676.9,3500.51,3500.51
22-03-2021,19,18:30 - 18:45,10320,10072,8981.2,8981.2,4529.48,4529.48
22-03-2021,19,18:45 - 19:00,10578.7,9795.9,9046.2,9046.2,4999.35,4999.35
22-03-2021,20,19:00 - 19:15,11639.2,9652.4,9561.4,9564.8,6000.09,6000.09
22-03-2021,20,19:15 - 19:30,11738.6,9480.5,9389.5,9392.9,6999.01,6999.01
22-03-2021,20,19:30 - 19:45,11343.3,9751.3,9337.3,9337.3,5649.22,5649.22
22-03-2021,20,19:45 - 20:00,11593.3,9887.6,9546.2,9542.7,5649.57,5649.57
22-03-2021,21,20:00 - 20:15,11843.9,10201.8,9896.2,9856.9,5750.35,5750.35
22-03-2021,21,20:15 - 20:30,11655.3,10313,9923.2,9883.9,5000.76,5000.76
22-03-2021,21,20:30 - 20:45,11430.6,10411.4,9775.4,9773.9,4999.2,4999.2
22-03-2021,21,20:45 - 21:00,11028.3,10256.2,9560.9,9529.1,4612.06,4612.06
22-03-2021,22,21:00 - 21:15,10896.8,9957.3,9146.4,9114.6,4500.1,4500.1
